datetime,Open,High,Low,Close,Volume
2022-12-06 09:55:00+07:00,2.68,2.7,2.68,2.7,2622600.0
2022-12-06 10:00:00+07:00,2.68,2.68,2.68,2.68,56800.0
2022-12-06 10:05:00+07:00,2.68,2.68,2.68,2.68,2441300.0
2022-12-06 10:10:00+07:00,2.68,2.7,2.68,2.68,2422200.0
2022-12-06 10:15:00+07:00,2.7,2.7,2.68,2.68,200.0
2022-12-06 10:20:00+07:00,2.68,2.7,2.68,2.68,1683800.0
2022-12-06 10:25:00+07:00,2.68,2.68,2.68,2.68,332300.0
2022-12-06 10:30:00+07:00,2.66,2.68,2.66,2.68,315600.0
2022-12-06 10:35:00+07:00,2.66,2.68,2.66,2.68,58100.0
2022-12-06 10:40:00+07:00,2.68,2.68,2.68,2.68,204300.0
2022-12-06 10:45:00+07:00,2.68,2.68,2.68,2.68,3169100.0
2022-12-06 10:50:00+07:00,2.68,2.68,2.68,2.68,38000.0
2022-12-06 10:55:00+07:00,2.7,2.7,2.68,2.7,6800.0
2022-12-06 11:00:00+07:00,2.7,2.7,2.7,2.7,100.0
2022-12-06 11:10:00+07:00,2.68,2.7,2.68,2.7,8800.0
2022-12-06 11:25:00+07:00,2.68,2.68,2.68,2.68,270000.0
2022-12-06 11:30:00+07:00,2.7,2.7,2.7,2.7,100.0
2022-12-06 11:35:00+07:00,2.7,2.7,2.7,2.7,100.0
2022-12-06 11:40:00+07:00,2.7,2.7,2.68,2.68,30100.0
2022-12-06 11:50:00+07:00,2.68,2.68,2.68,2.68,500.0
2022-12-06 11:55:00+07:00,2.68,2.68,2.68,2.68,100.0
2022-12-06 12:00:00+07:00,2.68,2.68,2.68,2.68,1000.0
2022-12-06 12:05:00+07:00,2.68,2.68,2.68,2.68,3100.0
2022-12-06 12:10:00+07:00,2.7,2.7,2.68,2.68,26900.0
2022-12-06 12:15:00+07:00,2.68,2.68,2.68,2.68,2000.0
2022-12-06 12:20:00+07:00,2.68,2.68,2.68,2.68,40700.0
2022-12-06 12:25:00+07:00,2.68,2.68,2.68,2.68,1115600.0
2022-12-06 14:25:00+07:00,2.68,2.68,2.68,2.68,2302900.0
2022-12-06 14:30:00+07:00,2.68,2.68,2.68,2.68,2300.0
2022-12-06 14:35:00+07:00,2.68,2.68,2.68,2.68,5800.0
2022-12-06 14:40:00+07:00,2.68,2.68,2.68,2.68,3628300.0
2022-12-06 14:45:00+07:00,2.66,2.68,2.66,2.68,83500.0
2022-12-06 14:50:00+07:00,2.68,2.68,2.68,2.68,20000.0
2022-12-06 14:55:00+07:00,2.68,2.68,2.66,2.68,10700.0
2022-12-06 15:00:00+07:00,2.68,2.68,2.66,2.68,16500.0
2022-12-06 15:05:00+07:00,2.68,2.68,2.66,2.66,1600.0
2022-12-06 15:10:00+07:00,2.68,2.68,2.68,2.68,2700.0
2022-12-06 15:15:00+07:00,2.68,2.68,2.68,2.68,2800.0
2022-12-06 15:20:00+07:00,2.68,2.68,2.68,2.68,12500.0
2022-12-06 15:25:00+07:00,2.68,2.68,2.66,2.68,44200.0
2022-12-06 15:30:00+07:00,2.68,2.68,2.66,2.68,9000.0
2022-12-06 15:35:00+07:00,2.68,2.68,2.68,2.68,20800.0
2022-12-06 15:40:00+07:00,2.68,2.68,2.68,2.68,3200.0
2022-12-06 15:45:00+07:00,2.68,2.68,2.68,2.68,3400.0
2022-12-06 15:50:00+07:00,2.68,2.68,2.68,2.68,10600.0
