datetime,Open,High,Low,Close,Volume
2022-11-28 09:55:00+07:00,35.5,35.5,35.5,35.5,22100.0
2022-11-28 10:00:00+07:00,35.75,36.0,35.5,35.75,69700.0
2022-11-28 10:05:00+07:00,35.75,35.75,35.5,35.75,93800.0
2022-11-28 10:10:00+07:00,35.75,35.75,35.5,35.5,88300.0
2022-11-28 10:15:00+07:00,35.5,36.0,35.5,36.0,49300.0
2022-11-28 10:20:00+07:00,35.75,36.25,35.75,35.75,323700.0
2022-11-28 10:25:00+07:00,35.75,36.0,35.75,35.75,3200.0
2022-11-28 10:30:00+07:00,35.75,36.0,35.5,35.5,41700.0
2022-11-28 10:35:00+07:00,35.5,35.75,35.5,35.75,80900.0
2022-11-28 10:40:00+07:00,35.5,35.75,35.5,35.5,47400.0
2022-11-28 10:45:00+07:00,35.5,35.75,35.5,35.5,44400.0
2022-11-28 10:50:00+07:00,35.5,35.75,35.5,35.5,6400.0
2022-11-28 10:55:00+07:00,35.5,35.75,35.5,35.5,6300.0
2022-11-28 11:00:00+07:00,35.75,35.75,35.5,35.5,174800.0
2022-11-28 11:05:00+07:00,35.5,35.5,35.5,35.5,59700.0
2022-11-28 11:10:00+07:00,35.5,35.5,35.5,35.5,4200.0
2022-11-28 11:15:00+07:00,35.5,35.5,35.5,35.5,22200.0
2022-11-28 11:20:00+07:00,35.5,35.75,35.5,35.5,4500.0
2022-11-28 11:25:00+07:00,35.5,35.75,35.5,35.5,12300.0
2022-11-28 11:30:00+07:00,35.5,35.5,35.5,35.5,26300.0
2022-11-28 11:35:00+07:00,35.5,35.5,35.5,35.5,6100.0
2022-11-28 11:40:00+07:00,35.5,35.5,35.5,35.5,5700.0
2022-11-28 11:45:00+07:00,35.5,35.75,35.5,35.5,7400.0
2022-11-28 11:50:00+07:00,35.5,35.75,35.5,35.5,6400.0
2022-11-28 11:55:00+07:00,35.5,35.75,35.5,35.5,4500.0
2022-11-28 12:00:00+07:00,35.5,35.75,35.5,35.5,4600.0
2022-11-28 12:05:00+07:00,35.5,35.75,35.5,35.75,38800.0
2022-11-28 12:10:00+07:00,35.75,35.75,35.75,35.75,1700.0
2022-11-28 12:15:00+07:00,35.75,36.0,35.75,35.75,2000.0
2022-11-28 12:20:00+07:00,36.0,36.0,35.75,35.75,3000.0
2022-11-28 12:25:00+07:00,35.75,36.0,35.75,35.75,8000.0
2022-11-28 14:25:00+07:00,36.0,36.0,35.75,36.0,72200.0
2022-11-28 14:30:00+07:00,36.0,36.25,36.0,36.0,89800.0
2022-11-28 14:35:00+07:00,36.25,36.25,35.75,35.75,56400.0
2022-11-28 14:40:00+07:00,35.75,36.0,35.75,35.75,2200.0
2022-11-28 14:45:00+07:00,35.75,36.0,35.75,35.75,2500.0
2022-11-28 14:50:00+07:00,35.75,36.0,35.75,35.75,3100.0
2022-11-28 14:55:00+07:00,35.75,36.0,35.5,35.75,142400.0
2022-11-28 15:00:00+07:00,35.75,36.0,35.75,36.0,11200.0
2022-11-28 15:05:00+07:00,35.75,36.0,35.75,35.75,10200.0
2022-11-28 15:10:00+07:00,35.75,36.0,35.75,35.75,6900.0
2022-11-28 15:15:00+07:00,35.75,36.0,35.75,36.0,8400.0
2022-11-28 15:20:00+07:00,35.75,36.0,35.75,35.75,16000.0
2022-11-28 15:25:00+07:00,36.0,36.25,35.75,35.75,204500.0
2022-11-28 15:30:00+07:00,35.75,36.0,35.75,35.75,1900.0
2022-11-28 15:35:00+07:00,35.75,36.0,35.75,36.0,2600.0
2022-11-28 15:40:00+07:00,35.75,36.0,35.75,36.0,17300.0
2022-11-28 15:45:00+07:00,35.75,36.0,35.75,35.75,4700.0
2022-11-28 15:50:00+07:00,35.75,36.0,35.75,35.75,25600.0
2022-11-28 15:55:00+07:00,35.75,36.0,35.75,35.75,14800.0
2022-11-28 16:00:00+07:00,35.75,36.0,35.75,35.75,8700.0
2022-11-28 16:05:00+07:00,36.0,36.0,35.75,35.75,26400.0
2022-11-28 16:10:00+07:00,36.0,36.0,35.75,36.0,7000.0
2022-11-28 16:15:00+07:00,35.75,36.0,35.75,35.75,5900.0
2022-11-28 16:20:00+07:00,35.75,36.0,35.75,35.75,24000.0
2022-11-28 16:25:00+07:00,35.75,36.0,35.75,35.75,44400.0
2022-11-28 16:35:00+07:00,35.75,35.75,35.75,35.75,187400.0
2022-11-29 09:55:00+07:00,36.0,36.0,35.75,35.75,92400.0
2022-11-29 10:00:00+07:00,35.75,36.0,35.5,35.5,46400.0
2022-11-29 10:05:00+07:00,35.75,35.75,35.25,35.25,55200.0
2022-11-29 10:10:00+07:00,35.25,35.5,35.25,35.25,7000.0
2022-11-29 10:15:00+07:00,35.25,35.25,34.75,35.0,464600.0
2022-11-29 10:20:00+07:00,35.0,35.25,35.0,35.25,11300.0
2022-11-29 10:25:00+07:00,35.25,35.5,35.0,35.5,94000.0
2022-11-29 10:30:00+07:00,35.5,35.5,35.25,35.5,3400.0
2022-11-29 10:35:00+07:00,35.5,35.75,35.5,35.75,46800.0
2022-11-29 10:40:00+07:00,35.75,35.75,35.75,35.75,300.0
2022-11-29 10:45:00+07:00,35.5,35.75,35.5,35.5,27100.0
