datetime,Open,High,Low,Close,Volume
2022-12-13 09:55:00+07:00,4.46,4.46,4.46,4.46,65100.0
2022-12-13 10:00:00+07:00,4.46,4.48,4.46,4.46,96000.0
2022-12-13 10:05:00+07:00,4.46,4.46,4.46,4.46,63500.0
2022-12-13 10:10:00+07:00,4.46,4.46,4.46,4.46,73000.0
2022-12-13 10:20:00+07:00,4.46,4.46,4.44,4.44,205100.0
2022-12-13 10:25:00+07:00,4.44,4.44,4.44,4.44,2500.0
2022-12-13 10:30:00+07:00,4.44,4.44,4.44,4.44,500.0
2022-12-13 10:35:00+07:00,4.46,4.46,4.44,4.44,692100.0
2022-12-13 10:40:00+07:00,4.44,4.44,4.44,4.44,10100.0
2022-12-13 10:45:00+07:00,4.44,4.44,4.42,4.44,185300.0
2022-12-13 10:50:00+07:00,4.42,4.44,4.42,4.44,13300.0
2022-12-13 10:55:00+07:00,4.44,4.46,4.44,4.46,174100.0
2022-12-13 11:00:00+07:00,4.46,4.46,4.46,4.46,3100.0
2022-12-13 11:05:00+07:00,4.44,4.46,4.42,4.42,97500.0
2022-12-13 11:10:00+07:00,4.42,4.44,4.42,4.42,15200.0
2022-12-13 11:15:00+07:00,4.42,4.44,4.42,4.44,9300.0
2022-12-13 11:20:00+07:00,4.44,4.44,4.42,4.44,20600.0
2022-12-13 11:25:00+07:00,4.42,4.44,4.42,4.44,120900.0
2022-12-13 11:30:00+07:00,4.44,4.46,4.42,4.44,737600.0
2022-12-13 11:35:00+07:00,4.44,4.44,4.44,4.44,14500.0
2022-12-13 11:40:00+07:00,4.44,4.46,4.44,4.46,89500.0
2022-12-13 11:45:00+07:00,4.46,4.46,4.44,4.44,3100.0
2022-12-13 11:50:00+07:00,4.44,4.44,4.44,4.44,11300.0
2022-12-13 11:55:00+07:00,4.46,4.46,4.44,4.44,29600.0
2022-12-13 12:00:00+07:00,4.44,4.46,4.44,4.44,34900.0
2022-12-13 12:05:00+07:00,4.44,4.46,4.44,4.44,39900.0
2022-12-13 12:10:00+07:00,4.46,4.46,4.44,4.46,40600.0
2022-12-13 12:15:00+07:00,4.44,4.46,4.44,4.44,60800.0
2022-12-13 12:20:00+07:00,4.44,4.46,4.44,4.44,32300.0
2022-12-13 12:25:00+07:00,4.46,4.48,4.44,4.48,224600.0
2022-12-13 14:25:00+07:00,4.46,4.48,4.46,4.46,32100.0
2022-12-13 14:30:00+07:00,4.46,4.48,4.46,4.46,11800.0
2022-12-13 14:35:00+07:00,4.46,4.48,4.46,4.46,103800.0
2022-12-13 14:40:00+07:00,4.46,4.48,4.46,4.46,29100.0
2022-12-13 14:45:00+07:00,4.48,4.48,4.46,4.46,158000.0
2022-12-13 14:50:00+07:00,4.46,4.46,4.46,4.46,437000.0
2022-12-13 14:55:00+07:00,4.46,4.46,4.46,4.46,19000.0
2022-12-13 15:00:00+07:00,4.48,4.48,4.46,4.46,68900.0
2022-12-13 15:05:00+07:00,4.46,4.48,4.46,4.48,41200.0
2022-12-13 15:10:00+07:00,4.48,4.48,4.46,4.46,25000.0
2022-12-13 15:15:00+07:00,4.46,4.48,4.46,4.48,528100.0
2022-12-13 15:20:00+07:00,4.5,4.5,4.46,4.46,412600.0
2022-12-13 15:25:00+07:00,4.46,4.46,4.46,4.46,4700.0
2022-12-13 15:30:00+07:00,4.46,4.48,4.46,4.46,6500.0
2022-12-13 15:35:00+07:00,4.46,4.48,4.46,4.46,28800.0
2022-12-13 15:40:00+07:00,4.46,4.48,4.46,4.48,33900.0
2022-12-13 15:45:00+07:00,4.46,4.48,4.46,4.46,161900.0
2022-12-13 15:50:00+07:00,4.48,4.48,4.46,4.46,7400.0
2022-12-13 15:55:00+07:00,4.48,4.48,4.46,4.48,31600.0
2022-12-13 16:00:00+07:00,4.46,4.48,4.46,4.46,27000.0
2022-12-13 16:05:00+07:00,4.46,4.48,4.46,4.46,38700.0
2022-12-13 16:10:00+07:00,4.48,4.48,4.46,4.48,46100.0
2022-12-13 16:15:00+07:00,4.46,4.48,4.46,4.46,44600.0
2022-12-13 16:20:00+07:00,4.46,4.48,4.46,4.48,362600.0
2022-12-13 16:25:00+07:00,4.48,4.48,4.46,4.48,58200.0
2022-12-13 16:35:00+07:00,4.5,4.5,4.5,4.5,315500.0
2022-12-14 09:55:00+07:00,4.52,4.52,4.5,4.5,293200.0
2022-12-14 10:00:00+07:00,4.48,4.5,4.48,4.5,52000.0
2022-12-14 10:05:00+07:00,4.5,4.52,4.5,4.52,58900.0
2022-12-14 10:10:00+07:00,4.5,4.5,4.48,4.48,172000.0
2022-12-14 10:15:00+07:00,4.48,4.5,4.48,4.48,19400.0
2022-12-14 10:20:00+07:00,4.48,4.5,4.48,4.5,32900.0
2022-12-14 10:25:00+07:00,4.5,4.5,4.5,4.5,5300.0
2022-12-14 10:30:00+07:00,4.5,4.5,4.48,4.48,5200.0
2022-12-14 10:35:00+07:00,4.48,4.5,4.48,4.5,15400.0
2022-12-14 10:40:00+07:00,4.5,4.5,4.5,4.5,158000.0
2022-12-14 10:45:00+07:00,4.5,4.52,4.5,4.5,33600.0
2022-12-14 10:50:00+07:00,4.5,4.52,4.5,4.5,24500.0
2022-12-14 10:55:00+07:00,4.5,4.52,4.48,4.5,415600.0
2022-12-14 11:00:00+07:00,4.5,4.5,4.5,4.5,900.0
2022-12-14 11:05:00+07:00,4.52,4.52,4.5,4.5,4300.0
2022-12-14 11:15:00+07:00,4.5,4.52,4.5,4.5,19600.0
2022-12-14 11:20:00+07:00,4.5,4.52,4.5,4.5,10800.0
2022-12-14 11:25:00+07:00,4.5,4.5,4.5,4.5,11800.0
2022-12-14 11:30:00+07:00,4.5,4.5,4.5,4.5,37300.0
2022-12-14 11:35:00+07:00,4.5,4.52,4.5,4.5,22200.0
2022-12-14 11:40:00+07:00,4.52,4.52,4.5,4.52,13400.0
2022-12-14 11:45:00+07:00,4.52,4.52,4.5,4.5,2600.0
2022-12-14 11:50:00+07:00,4.52,4.52,4.5,4.5,100400.0
2022-12-14 11:55:00+07:00,4.52,4.52,4.52,4.52,100.0
2022-12-14 12:00:00+07:00,4.5,4.52,4.5,4.52,109500.0
2022-12-14 12:05:00+07:00,4.52,4.52,4.48,4.5,82600.0
2022-12-14 12:10:00+07:00,4.48,4.5,4.48,4.48,7500.0
2022-12-14 12:15:00+07:00,4.5,4.5,4.5,4.5,7100.0
2022-12-14 12:20:00+07:00,4.5,4.52,4.5,4.52,48100.0
2022-12-14 12:25:00+07:00,4.52,4.52,4.52,4.52,10600.0
2022-12-14 14:25:00+07:00,4.5,4.5,4.5,4.5,85400.0
2022-12-14 14:30:00+07:00,4.5,4.5,4.5,4.5,98100.0
2022-12-14 14:40:00+07:00,4.5,4.5,4.5,4.5,291300.0
2022-12-14 14:45:00+07:00,4.5,4.5,4.48,4.48,9400.0
2022-12-14 14:50:00+07:00,4.48,4.5,4.48,4.5,4800.0
2022-12-14 14:55:00+07:00,4.5,4.5,4.5,4.5,3200.0
2022-12-14 15:00:00+07:00,4.5,4.5,4.5,4.5,4000.0
2022-12-14 15:05:00+07:00,4.5,4.5,4.5,4.5,4800.0
2022-12-14 15:10:00+07:00,4.5,4.5,4.5,4.5,5000.0
2022-12-14 15:15:00+07:00,4.48,4.5,4.48,4.48,4700.0
2022-12-14 15:20:00+07:00,4.48,4.5,4.48,4.5,5100.0
2022-12-14 15:25:00+07:00,4.5,4.5,4.5,4.5,43000.0
2022-12-14 15:30:00+07:00,4.5,4.5,4.48,4.48,3700.0
2022-12-14 15:35:00+07:00,4.5,4.5,4.5,4.5,14800.0
2022-12-14 15:40:00+07:00,4.5,4.5,4.5,4.5,19300.0
2022-12-14 15:45:00+07:00,4.5,4.5,4.5,4.5,4900.0
2022-12-14 15:50:00+07:00,4.5,4.5,4.5,4.5,9200.0
2022-12-14 15:55:00+07:00,4.5,4.5,4.5,4.5,10600.0
2022-12-14 16:00:00+07:00,4.48,4.5,4.48,4.5,7100.0
2022-12-14 16:05:00+07:00,4.5,4.5,4.48,4.48,20200.0
2022-12-14 16:10:00+07:00,4.48,4.5,4.48,4.5,23200.0
2022-12-14 16:15:00+07:00,4.5,4.5,4.48,4.48,7400.0
2022-12-14 16:20:00+07:00,4.5,4.5,4.48,4.5,84500.0
2022-12-14 16:25:00+07:00,4.5,4.5,4.48,4.5,108700.0
2022-12-14 16:35:00+07:00,4.48,4.48,4.48,4.48,305900.0
2022-12-15 09:55:00+07:00,4.48,4.48,4.48,4.48,109200.0
2022-12-15 10:00:00+07:00,4.48,4.48,4.46,4.46,10100.0
2022-12-15 10:05:00+07:00,4.46,4.48,4.46,4.48,2000.0
2022-12-15 10:10:00+07:00,4.46,4.48,4.46,4.46,70100.0
2022-12-15 10:15:00+07:00,4.46,4.46,4.46,4.46,147100.0
2022-12-15 10:20:00+07:00,4.46,4.46,4.46,4.46,42300.0
2022-12-15 10:25:00+07:00,4.46,4.46,4.46,4.46,2300.0
2022-12-15 10:30:00+07:00,4.46,4.46,4.46,4.46,3800.0
2022-12-15 10:35:00+07:00,4.44,4.46,4.44,4.46,28400.0
2022-12-15 10:40:00+07:00,4.46,4.48,4.46,4.48,73800.0
2022-12-15 10:45:00+07:00,4.48,4.48,4.48,4.48,400.0
2022-12-15 10:50:00+07:00,4.48,4.48,4.48,4.48,1500.0
2022-12-15 10:55:00+07:00,4.46,4.48,4.44,4.46,652000.0
2022-12-15 11:00:00+07:00,4.46,4.46,4.46,4.46,332800.0
2022-12-15 11:05:00+07:00,4.46,4.46,4.44,4.44,102500.0
2022-12-15 11:10:00+07:00,4.44,4.44,4.44,4.44,36900.0
2022-12-15 11:15:00+07:00,4.44,4.44,4.44,4.44,50000.0
2022-12-15 11:20:00+07:00,4.44,4.46,4.44,4.46,294000.0
2022-12-15 11:25:00+07:00,4.48,4.48,4.46,4.46,29600.0
2022-12-15 11:30:00+07:00,4.46,4.48,4.46,4.46,37700.0
2022-12-15 11:35:00+07:00,4.46,4.48,4.46,4.46,143600.0
2022-12-15 11:45:00+07:00,4.46,4.46,4.46,4.46,28500.0
2022-12-15 11:50:00+07:00,4.46,4.46,4.46,4.46,27900.0
2022-12-15 11:55:00+07:00,4.46,4.48,4.46,4.46,25400.0
2022-12-15 12:00:00+07:00,4.46,4.46,4.46,4.46,1300.0
2022-12-15 12:05:00+07:00,4.48,4.48,4.48,4.48,10700.0
2022-12-15 12:10:00+07:00,4.48,4.48,4.48,4.48,7600.0
2022-12-15 12:15:00+07:00,4.46,4.48,4.46,4.48,300.0
2022-12-15 12:20:00+07:00,4.48,4.48,4.48,4.48,1000.0
2022-12-15 12:25:00+07:00,4.48,4.48,4.46,4.46,3600.0
2022-12-15 14:25:00+07:00,4.48,4.48,4.48,4.48,32300.0
2022-12-15 14:30:00+07:00,4.48,4.52,4.48,4.48,1816900.0
2022-12-15 14:35:00+07:00,4.5,4.5,4.46,4.46,537600.0
2022-12-15 14:40:00+07:00,4.46,4.5,4.46,4.5,103900.0
2022-12-15 14:45:00+07:00,4.5,4.52,4.5,4.5,215800.0
2022-12-15 14:50:00+07:00,4.48,4.48,4.46,4.46,170900.0
2022-12-15 15:00:00+07:00,4.46,4.46,4.46,4.46,530100.0
2022-12-15 15:05:00+07:00,4.48,4.48,4.48,4.48,186400.0
2022-12-15 15:10:00+07:00,4.46,4.48,4.46,4.48,3000.0
2022-12-15 15:15:00+07:00,4.48,4.48,4.46,4.46,47200.0
2022-12-15 15:20:00+07:00,4.46,4.48,4.46,4.48,28100.0
2022-12-15 15:35:00+07:00,4.48,4.48,4.48,4.48,100300.0
2022-12-15 15:40:00+07:00,4.48,4.48,4.46,4.46,39100.0
2022-12-15 15:45:00+07:00,4.46,4.48,4.46,4.48,1100.0
2022-12-15 15:50:00+07:00,4.48,4.48,4.48,4.48,31400.0
2022-12-15 15:55:00+07:00,4.48,4.48,4.48,4.48,13300.0
2022-12-15 16:00:00+07:00,4.48,4.48,4.46,4.48,3200.0
2022-12-15 16:05:00+07:00,4.48,4.48,4.48,4.48,15600.0
2022-12-15 16:10:00+07:00,4.48,4.48,4.46,4.48,15200.0
2022-12-15 16:15:00+07:00,4.48,4.48,4.48,4.48,7400.0
2022-12-15 16:20:00+07:00,4.46,4.48,4.46,4.48,24400.0
2022-12-15 16:25:00+07:00,4.48,4.48,4.46,4.48,144200.0
2022-12-15 16:35:00+07:00,4.46,4.46,4.46,4.46,281300.0
2022-12-16 09:55:00+07:00,4.44,4.48,4.44,4.46,155300.0
2022-12-16 10:00:00+07:00,4.46,4.48,4.46,4.48,76000.0
2022-12-16 10:05:00+07:00,4.48,4.48,4.46,4.46,1100.0
2022-12-16 10:15:00+07:00,4.48,4.48,4.48,4.48,100.0
2022-12-16 10:20:00+07:00,4.48,4.5,4.46,4.5,431400.0
2022-12-16 10:25:00+07:00,4.48,4.5,4.48,4.5,15300.0
2022-12-16 10:30:00+07:00,4.5,4.5,4.48,4.48,4700.0
2022-12-16 10:35:00+07:00,4.5,4.5,4.48,4.5,176000.0
2022-12-16 10:40:00+07:00,4.48,4.5,4.48,4.48,6300.0
2022-12-16 10:45:00+07:00,4.48,4.5,4.48,4.5,6000.0
2022-12-16 10:50:00+07:00,4.48,4.5,4.48,4.48,103000.0
2022-12-16 10:55:00+07:00,4.5,4.5,4.48,4.48,22900.0
2022-12-16 11:00:00+07:00,4.48,4.52,4.48,4.5,356200.0
2022-12-16 11:05:00+07:00,4.5,4.5,4.5,4.5,113100.0
2022-12-16 11:10:00+07:00,4.5,4.5,4.5,4.5,163900.0
2022-12-16 11:15:00+07:00,4.5,4.52,4.5,4.5,254200.0
2022-12-16 11:20:00+07:00,4.52,4.52,4.5,4.5,28100.0
2022-12-16 11:25:00+07:00,4.5,4.52,4.48,4.52,72900.0
2022-12-16 11:30:00+07:00,4.5,4.5,4.48,4.5,9100.0
2022-12-16 11:35:00+07:00,4.5,4.5,4.48,4.48,2600.0
2022-12-16 11:40:00+07:00,4.48,4.5,4.48,4.5,800.0
2022-12-16 11:45:00+07:00,4.5,4.5,4.48,4.48,2800.0
2022-12-16 11:50:00+07:00,4.5,4.5,4.48,4.5,8400.0
2022-12-16 11:55:00+07:00,4.5,4.52,4.48,4.5,240300.0
2022-12-16 12:00:00+07:00,4.5,4.5,4.48,4.5,10200.0
2022-12-16 12:05:00+07:00,4.5,4.5,4.48,4.5,1600.0
2022-12-16 12:10:00+07:00,4.5,4.5,4.5,4.5,700.0
2022-12-16 12:15:00+07:00,4.5,4.5,4.48,4.5,3500.0
2022-12-16 12:20:00+07:00,4.5,4.5,4.48,4.48,38000.0
2022-12-16 12:25:00+07:00,4.5,4.5,4.48,4.5,1000.0
2022-12-16 14:25:00+07:00,4.5,4.5,4.5,4.5,12300.0
2022-12-16 14:30:00+07:00,4.48,4.5,4.48,4.5,4600.0
2022-12-16 14:35:00+07:00,4.48,4.48,4.48,4.48,5000.0
2022-12-16 14:40:00+07:00,4.5,4.5,4.48,4.48,5300.0
2022-12-16 14:45:00+07:00,4.5,4.5,4.48,4.48,6900.0
2022-12-16 14:50:00+07:00,4.5,4.5,4.48,4.48,1300.0
2022-12-16 14:55:00+07:00,4.5,4.5,4.48,4.48,11700.0
2022-12-16 15:00:00+07:00,4.5,4.5,4.48,4.5,2200.0
2022-12-16 15:05:00+07:00,4.5,4.52,4.48,4.5,354500.0
2022-12-16 15:10:00+07:00,4.48,4.5,4.48,4.48,63200.0
2022-12-16 15:15:00+07:00,4.5,4.5,4.48,4.48,29300.0
2022-12-16 15:20:00+07:00,4.5,4.5,4.5,4.5,200.0
2022-12-16 15:25:00+07:00,4.5,4.5,4.48,4.5,10300.0
2022-12-16 15:30:00+07:00,4.5,4.5,4.48,4.48,54800.0
2022-12-16 15:35:00+07:00,4.48,4.5,4.48,4.5,7800.0
2022-12-16 15:40:00+07:00,4.48,4.5,4.48,4.48,19700.0
2022-12-16 15:45:00+07:00,4.5,4.5,4.48,4.48,1000.0
2022-12-16 15:50:00+07:00,4.5,4.5,4.48,4.5,7000.0
2022-12-16 15:55:00+07:00,4.5,4.5,4.48,4.5,1100.0
2022-12-16 16:00:00+07:00,4.5,4.5,4.48,4.48,16900.0
2022-12-16 16:05:00+07:00,4.5,4.5,4.48,4.48,2000.0
2022-12-16 16:10:00+07:00,4.5,4.5,4.48,4.48,111300.0
2022-12-16 16:15:00+07:00,4.5,4.5,4.48,4.48,46800.0
2022-12-16 16:20:00+07:00,4.5,4.5,4.48,4.5,46000.0
2022-12-16 16:25:00+07:00,4.5,4.5,4.48,4.5,81000.0
2022-12-16 16:35:00+07:00,4.48,4.48,4.48,4.48,411100.0
2022-12-19 09:55:00+07:00,4.46,4.5,4.46,4.5,72700.0
2022-12-19 10:00:00+07:00,4.48,4.5,4.48,4.48,81300.0
2022-12-19 10:05:00+07:00,4.48,4.48,4.48,4.48,6400.0
2022-12-19 10:10:00+07:00,4.48,4.5,4.48,4.5,600.0
2022-12-19 10:15:00+07:00,4.48,4.48,4.46,4.48,164400.0
2022-12-19 10:20:00+07:00,4.48,4.48,4.46,4.48,69200.0
2022-12-19 10:25:00+07:00,4.46,4.46,4.46,4.46,6100.0
2022-12-19 10:30:00+07:00,4.46,4.46,4.46,4.46,600.0
2022-12-19 10:35:00+07:00,4.48,4.48,4.48,4.48,100.0
2022-12-19 10:40:00+07:00,4.46,4.48,4.46,4.48,7600.0
2022-12-19 10:45:00+07:00,4.48,4.48,4.46,4.46,600.0
2022-12-19 10:50:00+07:00,4.48,4.48,4.46,4.48,7600.0
2022-12-19 10:55:00+07:00,4.48,4.48,4.46,4.46,38700.0
2022-12-19 11:00:00+07:00,4.46,4.48,4.46,4.48,11700.0
2022-12-19 11:05:00+07:00,4.48,4.48,4.46,4.46,2600.0
2022-12-19 11:10:00+07:00,4.48,4.48,4.48,4.48,95500.0
2022-12-19 11:15:00+07:00,4.5,4.5,4.48,4.48,9100.0
2022-12-19 11:20:00+07:00,4.48,4.5,4.48,4.48,6200.0
2022-12-19 11:25:00+07:00,4.5,4.5,4.48,4.48,134800.0
2022-12-19 11:30:00+07:00,4.48,4.48,4.48,4.48,5400.0
2022-12-19 11:35:00+07:00,4.48,4.48,4.48,4.48,1800.0
2022-12-19 11:40:00+07:00,4.48,4.48,4.48,4.48,36900.0
2022-12-19 11:45:00+07:00,4.48,4.5,4.48,4.5,7800.0
2022-12-19 11:50:00+07:00,4.48,4.5,4.48,4.48,27400.0
2022-12-19 11:55:00+07:00,4.48,4.48,4.46,4.46,218400.0
2022-12-19 12:00:00+07:00,4.46,4.48,4.46,4.48,168300.0
2022-12-19 12:05:00+07:00,4.48,4.48,4.48,4.48,3100.0
2022-12-19 12:10:00+07:00,4.5,4.5,4.5,4.5,1000.0
2022-12-19 12:15:00+07:00,4.5,4.5,4.48,4.5,38900.0
2022-12-19 12:20:00+07:00,4.48,4.5,4.48,4.48,18500.0
2022-12-19 12:25:00+07:00,4.5,4.5,4.48,4.5,84700.0
2022-12-19 14:25:00+07:00,4.48,4.48,4.48,4.48,33900.0
2022-12-19 14:30:00+07:00,4.5,4.5,4.48,4.48,3400.0
2022-12-19 14:35:00+07:00,4.48,4.5,4.48,4.48,90200.0
2022-12-19 14:40:00+07:00,4.48,4.5,4.48,4.48,5300.0
2022-12-19 14:45:00+07:00,4.48,4.5,4.48,4.5,22200.0
2022-12-19 14:50:00+07:00,4.5,4.5,4.48,4.5,9600.0
2022-12-19 14:55:00+07:00,4.48,4.5,4.48,4.5,13500.0
2022-12-19 15:00:00+07:00,4.5,4.5,4.48,4.5,3200.0
2022-12-19 15:05:00+07:00,4.5,4.5,4.48,4.5,6000.0
2022-12-19 15:10:00+07:00,4.48,4.5,4.48,4.5,21400.0
2022-12-19 15:15:00+07:00,4.5,4.5,4.48,4.48,19300.0
2022-12-19 15:20:00+07:00,4.48,4.5,4.48,4.48,27000.0
2022-12-19 15:25:00+07:00,4.48,4.5,4.48,4.5,23700.0
2022-12-19 15:30:00+07:00,4.48,4.5,4.48,4.5,1200.0
2022-12-19 15:35:00+07:00,4.5,4.5,4.48,4.48,8500.0
2022-12-19 15:40:00+07:00,4.5,4.5,4.48,4.5,10000.0
2022-12-19 15:45:00+07:00,4.5,4.5,4.48,4.48,15100.0
2022-12-19 15:50:00+07:00,4.5,4.5,4.48,4.48,59800.0
2022-12-19 15:55:00+07:00,4.48,4.5,4.46,4.46,587800.0
2022-12-19 16:00:00+07:00,4.46,4.48,4.46,4.46,11700.0
2022-12-19 16:05:00+07:00,4.46,4.48,4.46,4.46,5700.0
2022-12-19 16:10:00+07:00,4.48,4.48,4.46,4.46,107000.0
2022-12-19 16:15:00+07:00,4.46,4.48,4.46,4.46,8200.0
2022-12-19 16:20:00+07:00,4.48,4.48,4.46,4.48,11800.0
2022-12-19 16:25:00+07:00,4.48,4.48,4.46,4.46,208900.0
2022-12-19 16:35:00+07:00,4.46,4.46,4.46,4.46,172400.0
2022-12-20 09:55:00+07:00,4.44,4.46,4.44,4.46,200400.0
2022-12-20 10:00:00+07:00,4.46,4.46,4.46,4.46,240400.0
2022-12-20 10:05:00+07:00,4.46,4.48,4.46,4.48,1100.0
2022-12-20 10:10:00+07:00,4.46,4.48,4.46,4.46,27500.0
2022-12-20 10:15:00+07:00,4.48,4.48,4.46,4.46,11100.0
2022-12-20 10:20:00+07:00,4.48,4.48,4.46,4.46,1900.0
2022-12-20 10:25:00+07:00,4.48,4.48,4.48,4.48,1000.0
2022-12-20 10:30:00+07:00,4.46,4.48,4.42,4.42,724700.0
2022-12-20 10:35:00+07:00,4.42,4.44,4.42,4.42,252600.0
2022-12-20 10:40:00+07:00,4.42,4.44,4.42,4.42,132100.0
2022-12-20 10:45:00+07:00,4.44,4.44,4.38,4.38,904300.0
2022-12-20 10:50:00+07:00,4.38,4.38,4.36,4.36,2525700.0
2022-12-20 10:55:00+07:00,4.38,4.4,4.38,4.4,476500.0
2022-12-20 11:00:00+07:00,4.4,4.4,4.38,4.38,240600.0
2022-12-20 11:05:00+07:00,4.38,4.38,4.36,4.38,152200.0
2022-12-20 11:10:00+07:00,4.38,4.38,4.38,4.38,10400.0
2022-12-20 11:15:00+07:00,4.38,4.38,4.38,4.38,13400.0
