datetime,Open,High,Low,Close,Volume
2020-10-21 09:00:00+07:00,35.0,35.0,35.0,35.0,0.0
2020-10-22 09:00:00+07:00,37.0,37.25,35.0,35.0,329771200.0
2020-10-26 09:00:00+07:00,35.0,36.75,35.0,35.5,197383800.0
2020-10-27 09:00:00+07:00,35.5,36.0,35.25,35.75,78598800.0
2020-10-28 09:00:00+07:00,36.0,36.25,34.0,34.25,192663900.0
2020-10-29 09:00:00+07:00,33.5,34.5,32.75,34.5,81676300.0
2020-10-30 09:00:00+07:00,34.5,35.75,34.0,35.25,96988600.0
2020-11-02 09:00:00+07:00,35.25,35.5,34.75,35.0,30949500.0
2020-11-03 09:00:00+07:00,35.25,35.5,34.75,35.0,36524300.0
2020-11-04 09:00:00+07:00,35.0,35.5,34.75,35.0,34627200.0
2020-11-05 09:00:00+07:00,35.0,35.75,35.0,35.5,51576700.0
2020-11-06 09:00:00+07:00,35.25,35.5,35.0,35.0,24630200.0
2020-11-09 09:00:00+07:00,35.25,35.25,34.75,35.0,28019200.0
2020-11-10 09:00:00+07:00,34.5,35.0,34.0,34.5,81797400.0
2020-11-11 09:00:00+07:00,34.75,34.75,34.25,34.5,20771300.0
2020-11-12 09:00:00+07:00,34.5,37.75,34.25,37.25,214232100.0
2020-11-13 09:00:00+07:00,37.0,37.25,36.5,37.25,71762200.0
2020-11-16 09:00:00+07:00,37.5,39.0,37.25,39.0,92208600.0
2020-11-17 09:00:00+07:00,38.75,40.0,38.25,39.0,97817300.0
2020-11-18 09:00:00+07:00,38.75,39.75,37.75,38.5,69864000.0
2020-11-19 09:00:00+07:00,38.5,39.25,38.25,38.5,33330800.0
2020-11-20 09:00:00+07:00,38.75,39.5,38.5,39.5,40564200.0
2020-11-23 09:00:00+07:00,40.0,40.25,39.5,40.0,59009200.0
2020-11-24 09:00:00+07:00,39.75,40.0,38.75,39.0,49419600.0
2020-11-25 09:00:00+07:00,39.25,39.75,38.25,39.0,39429200.0
2020-11-26 09:00:00+07:00,39.75,41.75,39.75,41.5,83371800.0
